config.browser	config.browser_version	config.os	config.os_version	config.resolution	config.browserName	config.platform	config.device	config.version	headers.host	headers.user-agent	headers.accept	headers.accept-language	headers.accept-encoding	headers.content-length	headers.content-type	headers.connection	headers.cookies	headers.x-content-type	headers.referer	headers.cache-control	headers.origin	headers.x-requested-with	headers.accept-charset	headers.pragma	headers.ua-cpu	body.blocked-uri	body.document-uri	body.effective-directive	body.original-policy	body.referrer	body.status-code	body.violated-directive	body.source-file	body.line-number	body.column-number	body.request	body.request-headers	body.document-url	body.script-sample
Firefox	26.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	536	application/json	keep-alive	----	----	----	----	----	----	----	----	----	data:image/gif;base64,R0lGODlhEAAQAMQAAORHHOVSKudfOulrSOp3WOyDZu6QdvCchPGolfO0o/XBs/fNwfjZ0frl3/zy7////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAkAABAALAAAAAAQABAAAAVVICSOZGlCQAosJ6mu7fiyZeKqNKToQGDsM8hBADgUXoGAiqhSvp5QAnQKGIgUhwFUYLCVDFCrKUE1lBavAViFIDlTImbKC5Gm2hB0SlBCBMQiB0UjIQA7	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=26.0&os=Windows&os_version=8.1	----	----		----	img-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	26.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	314	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://raw.githubusercontent.com/tollmanz/debug-bar-cron/master/css/debug-bar-cron.css	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=26.0&os=Windows&os_version=8.1	----	----		----	style-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	26.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	274	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://www.flashppt.com/images/tangramone.swf	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=26.0&os=Windows&os_version=8.1	----	----		----	object-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	26.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	294	application/json	keep-alive	----	----	----	----	----	----	----	----	----	filesystem:http://127.0.0.1:4000/media/images/mitt-not-president.jpg	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=26.0&os=Windows&os_version=8.1	----	----		----	img-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	26.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	289	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://farm8.staticflickr.com/7374/11226460783_b890aa300f_q.jpg	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=26.0&os=Windows&os_version=8.1	----	----		----	img-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	26.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	304	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://upload.wikimedia.org/wikipedia/commons/9/9d/011229rudolph_quality.ogg	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=26.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	26.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	248	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://google.com/	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=26.0&os=Windows&os_version=8.1	----	----		----	default-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	26.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	272	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://clips.vorwaerts-gmbh.de/VfE_html5.mp4	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=26.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	26.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	313	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://media.bradsucks.net/previews/Brad_Sucks_-_The_First_Thing_About_Me_preview.mp3	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=26.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	26.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	267	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://clips.vorwaerts-gmbh.de/VfE.webm	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=26.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	26.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	266	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://clips.vorwaerts-gmbh.de/VfE.ogv	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=26.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	25.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	314	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://raw.githubusercontent.com/tollmanz/debug-bar-cron/master/css/debug-bar-cron.css	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=25.0&os=Windows&os_version=8.1	----	----		----	style-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	25.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	306	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://raw.githubusercontent.com/tollmanz/tollmanz.com/master/js/analytics.js	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=25.0&os=Windows&os_version=8.1	----	----		----	script-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	25.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	536	application/json	keep-alive	----	----	----	----	----	----	----	----	----	data:image/gif;base64,R0lGODlhEAAQAMQAAORHHOVSKudfOulrSOp3WOyDZu6QdvCchPGolfO0o/XBs/fNwfjZ0frl3/zy7////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAkAABAALAAAAAAQABAAAAVVICSOZGlCQAosJ6mu7fiyZeKqNKToQGDsM8hBADgUXoGAiqhSvp5QAnQKGIgUhwFUYLCVDFCrKUE1lBavAViFIDlTImbKC5Gm2hB0SlBCBMQiB0UjIQA7	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=25.0&os=Windows&os_version=8.1	----	----		----	img-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	25.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	294	application/json	keep-alive	----	----	----	----	----	----	----	----	----	filesystem:http://127.0.0.1:4000/media/images/mitt-not-president.jpg	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=25.0&os=Windows&os_version=8.1	----	----		----	img-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	25.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	289	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://farm8.staticflickr.com/7374/11226460783_b890aa300f_q.jpg	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=25.0&os=Windows&os_version=8.1	----	----		----	img-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	25.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	248	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://google.com/	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=25.0&os=Windows&os_version=8.1	----	----		----	default-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	25.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	313	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://media.bradsucks.net/previews/Brad_Sucks_-_The_First_Thing_About_Me_preview.mp3	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=25.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	25.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	267	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://clips.vorwaerts-gmbh.de/VfE.webm	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=25.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	25.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	266	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://clips.vorwaerts-gmbh.de/VfE.ogv	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=25.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	25.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	272	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://clips.vorwaerts-gmbh.de/VfE_html5.mp4	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=25.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	306	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://raw.githubusercontent.com/tollmanz/tollmanz.com/master/js/analytics.js	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	script-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	314	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://raw.githubusercontent.com/tollmanz/debug-bar-cron/master/css/debug-bar-cron.css	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	style-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	289	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://farm8.staticflickr.com/7374/11226460783_b890aa300f_q.jpg	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	img-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	536	application/json	keep-alive	----	----	----	----	----	----	----	----	----	data:image/gif;base64,R0lGODlhEAAQAMQAAORHHOVSKudfOulrSOp3WOyDZu6QdvCchPGolfO0o/XBs/fNwfjZ0frl3/zy7////wAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAkAABAALAAAAAAQABAAAAVVICSOZGlCQAosJ6mu7fiyZeKqNKToQGDsM8hBADgUXoGAiqhSvp5QAnQKGIgUhwFUYLCVDFCrKUE1lBavAViFIDlTImbKC5Gm2hB0SlBCBMQiB0UjIQA7	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	img-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	294	application/json	keep-alive	----	----	----	----	----	----	----	----	----	filesystem:http://127.0.0.1:4000/media/images/mitt-not-president.jpg	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	img-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	274	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://www.flashppt.com/images/tangramone.swf	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	object-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	248	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://google.com/	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	default-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	272	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://clips.vorwaerts-gmbh.de/VfE_html5.mp4	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	267	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://clips.vorwaerts-gmbh.de/VfE.webm	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	304	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://upload.wikimedia.org/wikipedia/commons/9/9d/011229rudolph_quality.ogg	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	266	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://clips.vorwaerts-gmbh.de/VfE.ogv	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	24.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	313	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://media.bradsucks.net/previews/Brad_Sucks_-_The_First_Thing_About_Me_preview.mp3	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=24.0&os=Windows&os_version=8.1	----	----		----	media-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
Firefox	23.0	Windows	8.1	----	----	----	----	----	45.55.25.245:8000	Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0	text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8	en-US,en;q=0.5	gzip, deflate	306	application/json	keep-alive	----	----	----	----	----	----	----	----	----	http://raw.githubusercontent.com/tollmanz/tollmanz.com/master/js/analytics.js	http://45.55.25.245:8123/csp?browser=Firefox&browser_version=23.0&os=Windows&os_version=8.1	----	----		----	script-src http://45.55.25.245:8123 https://*:*	----	----	----	----	----	----	----
